source,target,weight
720575940612423922,720575940629317450,7
720575940612423922,720575940634260636,6
720575940612423922,720575940632602532,6
720575940612423922,720575940627916331,18
720575940612423922,720575940606388146,26
720575940612423922,720575940626668218,7
720575940631625979,720575940622633716,8
720575940631625979,720575940643789860,6
720575940631625979,720575940631759663,16
720575940631625979,720575940613408552,88
720575940631625979,720575940615757162,10
720575940631625979,720575940627139530,10
720575940631625979,720575940628102652,5
720575940631625979,720575940613867938,6
720575940631625979,720575940616286175,69
720575940631625979,720575940627578055,6
720575940631625979,720575940623632904,10
720575940631625979,720575940620689517,10
720575940631625979,720575940623702345,15
720575940631625979,720575940628577897,11
720575940631625979,720575940631383400,5
720575940631625979,720575940615999489,26
720575940631625979,720575940622945037,46
720575940631625979,720575940611638258,6
720575940631625979,720575940621819630,15
720575940631625979,720575940627787609,9
720575940631625979,720575940616471052,9
720575940631625979,720575940604690278,35
720575940631625979,720575940626125331,24
720575940631625979,720575940630607738,28
720575940631625979,720575940640608219,6
720575940631625979,720575940616604817,39
720575940631625979,720575940630657015,24
720575940631625979,720575940642549467,11
720575940631625979,720575940610075346,5
720575940631625979,720575940625878160,8
720575940631625979,720575940606726834,5
720575940631625979,720575940623533749,5
720575940631625979,720575940627204362,16
720575940631625979,720575940623110123,6
720575940631625979,720575940628642320,7
720575940631625979,720575940610211779,12
720575940631625979,720575940628694019,10
720575940631625979,720575940617792985,5
720575940631625979,720575940630334658,5
720575940631625979,720575940629961219,19
720575940631625979,720575940616807897,9
720575940631625979,720575940629249783,5
720575940631625979,720575940620918789,20
720575940631625979,720575940621392086,14
720575940631625979,720575940616026939,6
720575940631625979,720575940609097429,47
720575940631625979,720575940627367708,5
720575940631625979,720575940622281904,10
720575940631625979,720575940626013315,10
720575940631625979,720575940631082808,10
720575940622745853,720575940626781565,11
720575940622745853,720575940634646753,6
720575940622745853,720575940609665400,10
720575940622745853,720575940620718040,5
720575940622745853,720575940623113752,6
720575940622745853,720575940629403959,6
720575940622745853,720575940637611365,11
720575940622745853,720575940624931888,6
720575940622745853,720575940628437291,11
720575940622745853,720575940612264817,10
720575940622745853,720575940638360798,7
720575940622745853,720575940605899692,7
720575940622745853,720575940606354633,8
720575940622745853,720575940624387401,5
720575940622745853,720575940626309562,12
720575940622745853,720575940621088500,10
720575940622745853,720575940621656308,6
720575940622745853,720575940620729816,10
720575940622745853,720575940610472914,5
720575940622745853,720575940625574844,5
720575940622745853,720575940630243804,15
720575940622745853,720575940609822418,12
720575940607869193,720575940634612194,15
720575940607869193,720575940649181817,8
720575940607869193,720575940632772456,16
720575940607869193,720575940608496196,5
720575940607869193,720575940628813077,5
720575940607869193,720575940619856763,6
720575940607869193,720575940635714399,5
720575940607869193,720575940623225525,8
720575940607869193,720575940632912409,5
720575940607869193,720575940622667013,5
720575940607869193,720575940630036218,11
720575940607869193,720575940639128646,9
720575940607869193,720575940621047943,8
720575940607869193,720575940627427015,9
720575940607869193,720575940616770909,5
720575940623696152,720575940627053861,10
720575940623696152,720575940634748385,16
720575940623696152,720575940632707944,7
720575940627497244,720575940615553170,26
720575940627497244,720575940625242882,67
720575940627497244,720575940639581766,23
720575940627497244,720575940627924746,89
720575940627497244,720575940658655873,7
720575940627497244,720575940616038806,35
720575940627497244,720575940624537578,8
720575940627497244,720575940641511888,12
720575940627497244,720575940613980335,22
720575940627497244,720575940625062325,418
720575940627497244,720575940603817900,80
720575940627497244,720575940628653255,9
720575940627497244,720575940605386930,22
720575940627497244,720575940625332884,17
720575940627497244,720575940611249528,37
720575940627497244,720575940618830676,6
720575940627497244,720575940651421686,6
720575940627497244,720575940616434911,5
720575940627497244,720575940606739390,10
720575940627497244,720575940624236543,178
720575940627497244,720575940634144875,9
720575940627497244,720575940607800242,15
720575940627497244,720575940617456267,180
720575940627497244,720575940621780577,32
720575940627497244,720575940650149753,36
720575940627497244,720575940628325202,57
720575940627497244,720575940632821352,1058
720575940627497244,720575940623940622,20
720575940627497244,720575940629137148,7
720575940627497244,720575940653213174,12
720575940627497244,720575940615518770,10
720575940627497244,720575940615593044,25
720575940627497244,720575940621680041,7
720575940627497244,720575940627427015,120
720575940627497244,720575940618703636,7
720575940627497244,720575940630745282,7
720575940627497244,720575940621714541,69
720575940627497244,720575940647291427,17
720575940627497244,720575940622225791,55
720575940627497244,720575940635449239,15
720575940627497244,720575940608409156,22
720575940627497244,720575940635714399,52
720575940627497244,720575940622461823,24
720575940627497244,720575940608832324,15
720575940627497244,720575940629771257,26
720575940627497244,720575940611532408,160
720575940627497244,720575940615553426,82
720575940627497244,720575940637022271,9
720575940627497244,720575940632496441,31
720575940627497244,720575940616066705,54
720575940627497244,720575940625906702,50
720575940627497244,720575940619194277,23
720575940627497244,720575940630560056,13
720575940627497244,720575940627861291,30
720575940627497244,720575940608496196,94
720575940627497244,720575940623885353,39
720575940627497244,720575940624755742,15
720575940627497244,720575940611633010,5
720575940627497244,720575940638644096,70
720575940627497244,720575940618685467,9
720575940627497244,720575940632323896,48
720575940627497244,720575940644654752,64
720575940627497244,720575940615062447,5
720575940627497244,720575940626507408,45
720575940627497244,720575940631673939,27
720575940627497244,720575940627852563,8
720575940627497244,720575940612752611,8
720575940627497244,720575940631098172,51
720575940627497244,720575940640802163,5
720575940627497244,720575940619695296,5
720575940627497244,720575940628251146,7
720575940627497244,720575940621052848,7
720575940627497244,720575940609269259,22
720575940627497244,720575940631059501,45
720575940627497244,720575940633573836,9
720575940627497244,720575940619264193,10
720575940627497244,720575940619556219,21
720575940627497244,720575940637792880,7
720575940627497244,720575940636886639,13
720575940627497244,720575940623194845,13
720575940627497244,720575940615522922,5
720575940627497244,720575940622364598,5
720575940627497244,720575940632772456,102
720575940627497244,720575940616990557,178
720575940627497244,720575940627250238,971
720575940627497244,720575940632912409,51
720575940627497244,720575940619071646,13
720575940627497244,720575940611123954,19
720575940627497244,720575940627758744,6
720575940627497244,720575940628884486,41
720575940627497244,720575940634502812,64
720575940627497244,720575940645820695,193
720575940627497244,720575940604630560,16
720575940627497244,720575940636348852,79
720575940627497244,720575940631123759,70
720575940627497244,720575940629494022,7
720575940627497244,720575940609675785,5
720575940627497244,720575940620827595,15
720575940627497244,720575940622368477,14
720575940627497244,720575940658525569,16
720575940627497244,720575940617414539,61
720575940627497244,720575940634499320,25
720575940627497244,720575940639128646,23
720575940627497244,720575940633670573,82
720575940627497244,720575940628916444,9
720575940627497244,720575940612380723,20
720575940627497244,720575940632714977,17
720575940627497244,720575940630720126,108
720575940627497244,720575940618592486,12
720575940627497244,720575940636886383,5
720575940627497244,720575940628540945,33
720575940627497244,720575940621764518,26
720575940627497244,720575940621946945,63
720575940627497244,720575940629357932,13
720575940627497244,720575940615827980,10
720575940627497244,720575940611300570,18
720575940627497244,720575940641285005,183
720575940627497244,720575940622261569,67
720575940627497244,720575940637065071,6
720575940627497244,720575940628998396,63
720575940627497244,720575940627109123,30
720575940627497244,720575940621638534,57
720575940627497244,720575940611506966,7
720575940627497244,720575940638753508,12
720575940627497244,720575940609941515,12
720575940627497244,720575940626796456,28
720575940627497244,720575940621354260,17
720575940627497244,720575940633364947,8
720575940627497244,720575940629933354,27
720575940627497244,720575940612347354,81
720575940627497244,720575940646364014,120
720575940627497244,720575940621096583,6
720575940627497244,720575940631032657,40
720575940627497244,720575940620470448,15
720575940627497244,720575940633614253,237
720575940627497244,720575940638200910,11
720575940627497244,720575940650935673,17
720575940627497244,720575940635339127,12
